title,roaster,score,Roaster Location,Coffee Origin,Roast Level,Agtron,Est. Price,Review Date,Aroma,Acidity/Structure,Body,Flavor,Aftertaste,With Milk,Acidity,coffee_name,coffee_review_url,coffee_brand_url,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,is_blend,Est. Price USD
Ethiopia Natural Guji Uraga G1 Lot 20-05,Kakalove Cafe,94,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,58/78,NT $375/8 ounces,January 2021,9.0,9.0,9,9,8.0,,,Ethiopia Natural Guji Uraga G1 Lot 20-05,https://www.coffeereview.com/review/ethiopia-natural-guji-uraga-g1-lot-20-05/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$11.2/8 ounces
Ethiopia Honey Yirgacheffe Koke,Oceana Coffee,93,"Tequesta, Florida","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,60/77,$22.00/12 ounces,January 2021,9.0,8.0,9,9,8.0,,,Ethiopia Honey Yirgacheffe Koke,https://www.coffeereview.com/review/ethiopia-honey-yirgacheffe-koke/,https://oceanacoffee.com/,1,0,0,0,0,0,$22.00/12 ounces
Espresso Havana,Paradise Roasters,93,"Minneapolis, Minnesota",Indonesia; Ethiopia,Medium,47/63,$18.95/12 ounces,January 2021,9.0,,8,9,8.0,9.0,,Espresso Havana,https://www.coffeereview.com/review/espresso-havana-4/,https://paradiseroasters.com/,1,0,0,0,1,1,$18.95/12 ounces
Thailand Robusta Panid Choosit Espresso,Paradise Roasters,91,"Minneapolis, Minnesota","Tha Sae, Chumphon, Thailand",Medium,48/62,$16.95/12 ounces,January 2021,8.0,,8,9,7.0,9.0,,Thailand Robusta Panid Choosit Espresso,https://www.coffeereview.com/review/thailand-robusta-panid-choosit-espresso/,https://paradiseroasters.com/,0,0,0,0,1,0,$16.95/12 ounces
Kenya Nyeri Muchoki Estate AA,Kakalove Cafe,94,"Chia-Yi, Taiwan","Nyeri growing region, south-central Kenya",Light,62/80,NT $350/8 ounces,January 2021,9.0,9.0,9,9,8.0,,,Kenya Nyeri Muchoki Estate AA,https://www.coffeereview.com/review/kenya-nyeri-muchoki-estate-aa/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$10.5/8 ounces
Thailand Robusta Panid Choosit,Paradise Roasters,90,"Minneapolis, Minnesota","Tha Sae, Chumphon, Thailand",Medium-Light,56/70,$16.95/12 ounces,January 2021,8.0,8.0,8,9,7.0,,,Thailand Robusta Panid Choosit,https://www.coffeereview.com/review/thailand-robusta-panid-choosit/,https://paradiseroasters.com/,0,0,0,0,1,0,$16.95/12 ounces
Ethiopia Uraga Dambi Uddo Wet-Fermented,Kakalove Cafe,93,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,60/76,NT $300/8 ounces,January 2021,9.0,9.0,8,9,8.0,,,Ethiopia Uraga Dambi Uddo Wet-Fermented,https://www.coffeereview.com/review/ethiopia-uraga-dambi-uddo-wet-fermented/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$9.0/8 ounces
Guatemala Sierra Roja Geisha,GK Coffee,93,"Yilan, Taiwan","San Cristobal Acasaguastlán, El Progreso Department, Guatemala",Light,62/80,"NT $1,000/200 grams",January 2021,9.0,9.0,8,9,8.0,,,Guatemala Sierra Roja Geisha,https://www.coffeereview.com/review/guatemala-sierra-roja-geisha/,https://www.gkcoffee.com.tw,0,0,1,0,0,0,$30.0/200 grams
Ethiopia Yirgacheffe Dumerso G1 Natural,RamsHead Coffee Roasters,94,"Bozeman, Montana","Yirgacheffe growing region, southern Ethiopia",Medium-Light,57/73,$18.95/12 ounces,January 2021,9.0,9.0,9,9,8.0,,,Ethiopia Yirgacheffe Dumerso G1 Natural,https://www.coffeereview.com/review/ethiopia-yirgacheffe-dumerso-g1-natural/,https://bit.ly/2P8dTQf,1,0,0,0,0,0,$18.95/12 ounces
Guatemala Acetenango Gesha Lot 2,RamsHead Coffee Roasters,93,"Bozeman, Montana","Acatenango, Guatemala",Medium-Light,58/76,$29.95/12 ounces,January 2021,9.0,9.0,8,9,8.0,,,Guatemala Acetenango Gesha Lot 2,https://www.coffeereview.com/review/guatemala-gesha/,https://bit.ly/2P8dTQf,0,0,1,0,0,0,$29.95/12 ounces
Guatemala Santa Felisa Solar Eclipse Gesha Natural,Euphora Coffee,94,"Taipei, Taiwan","Acatenango growing region, Guatemala",Light,64/80,NT $620/4 ounces,January 2021,9.0,9.0,9,9,8.0,,,Guatemala Santa Felisa Solar Eclipse Gesha Natural,https://www.coffeereview.com/review/guatemala-santa-felisa-solar-eclipse-gesha-natural/,https://www.euphoracoffeestudio.com/categories/coffee-review,0,0,1,0,0,0,$18.6/4 ounces
Costa Rica Las Lajas Red Honey,Durango Coffee Company,93,"Durango, Colorado","Sabanilla de Alajuela, Costa Rica",Medium-Light,54/70,$15.95/12 ounces,January 2021,9.0,8.0,9,9,8.0,,,Costa Rica Las Lajas Red Honey,https://www.coffeereview.com/review/costa-rica-las-lajas-red-honey-4/,https://www.durangocoffee.com/,0,0,1,0,0,0,$15.95/12 ounces
Costa Rica Las Lajas Red Honey,Durango Coffee Company,93,"Durango, Colorado","Sabanilla de Alajuela, Costa Rica",Medium-Light,54/70,$15.95/12 ounces,January 2021,9.0,8.0,9,9,8.0,,,Costa Rica Las Lajas Red Honey,https://www.coffeereview.com/review/costa-rica-las-lajas-perla-negra/,https://www.durangocoffee.com/,0,0,1,0,0,0,$15.95/12 ounces
Papua New Guinea Kenta,Revel Coffee,92,"Billings, Montana","Western Highlands Province, Papua New Guinea",Medium-Light,58/78,$17.75/12 ounces,January 2021,8.0,8.0,9,9,8.0,,,Papua New Guinea Kenta,https://www.coffeereview.com/review/papua-new-guinea-kenta/,https://revelcoffee.com/,0,0,0,0,1,0,$17.75/12 ounces
Ethiopia Cup of Excellence Guji Natural,Paradise Roasters,95,"Minneapolis, Minnesota","West Guji Zone, Hambela Wamena Woreda, Ethiopia",Light,68/90,$19.95/4 ounces,December 2020,9.0,9.0,9,9,9.0,,,Ethiopia Cup of Excellence Guji Natural,https://www.coffeereview.com/review/ethiopia-cup-of-excellence-guji-natural/,https://paradiseroasters.com/,1,0,0,0,0,0,$19.95/4 ounces
Ethiopia Guji Laayyoo Natural,Paradise Roasters,94,"Minneapolis, Minnesota","Guji Zone, southern Ethiopia",Light,64/82,$24.95/12 ounces,December 2020,9.0,9.0,9,9,8.0,,,Ethiopia Guji Laayyoo Natural,https://www.coffeereview.com/review/ethiopia-guji-laayyoo-natural/,https://paradiseroasters.com/,1,0,0,0,0,0,$24.95/12 ounces
Hawai’i Ka’u Champagne Natural,Paradise Roasters,93,"Minneapolis, Minnesota","Ka’u growing region, Big Island of Hawai’i",Medium-Light,60/78,$19.95/4 ounces,December 2020,9.0,9.0,8,9,8.0,,,Hawai’i Ka’u Champagne Natural,https://www.coffeereview.com/review/hawaii-kau-champagne-natural/,https://paradiseroasters.com/,0,0,0,1,0,0,$19.95/4 ounces
Thailand Omkoi Sopa’s Estate,Paradise Roasters,93,"Minneapolis, Minnesota","Omkoi District, Chiang Mai Province, Thailand",Light,64/82,$29.95/12 ounces,December 2020,9.0,9.0,8,9,8.0,,,Thailand Omkoi Sopa’s Estate,https://www.coffeereview.com/review/thailand-omkoi-sopas-estate/,https://paradiseroasters.com/,0,0,0,0,1,0,$29.95/12 ounces
Jose Cienfuegos Mexico,JBC Coffee Roasters,92,"Madison, Wisconsin","Veracruz, Mexico",Medium-Light,58/76,$16.00/12 ounces,December 2020,9.0,8.0,8,9,8.0,,,Jose Cienfuegos Mexico,https://www.coffeereview.com/review/monte-alban-2/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,1,0,0,0,$16.00/12 ounces
Ethiopia Natural Yirgacheffe Gr.1 Cleopatra,Simon Hsieh Aroma Roast Coffees,95,"Taoyuan, Taiwan","Yirgacheffe growing region, southern Ethiopia",Medium,47/73,NT $1100/8 ounces,December 2020,9.0,,9,9,9.0,9.0,,Ethiopia Natural Yirgacheffe Gr.1 Cleopatra,https://www.coffeereview.com/review/ethiopia-natural-yirgacheffe-gr-1-cleopatra/,https://www.facebook.com/4ArtsZeroDefectCoffees,1,0,0,0,0,0,$33.0/8 ounces
Taiwan Alishan Zhou-Zhu-Yuan Farm Estate Reserve Washed,Simon Hsieh Aroma Roast Coffees,94,"Taoyuan, Taiwan","Alishan, Taiwan",Medium,46/64,NT $1100/8 ounces,December 2020,9.0,,9,9,8.0,9.0,,Taiwan Alishan Zhou-Zhu-Yuan Farm Estate Reserve Washed,https://www.coffeereview.com/review/taiwan-alishan-zhou-zhu-yuan-farm-estate-reserve-washed/,https://www.facebook.com/4ArtsZeroDefectCoffees,0,0,0,0,1,0,$33.0/8 ounces
Sumatra Mutu Batak,Jackrabbit Java,93,"Thermopolis, Wyoming","Lintong growing region, North Sumatra Province, Indonesia",Light,555/73,$14.00/12 ounces,December 2020,9.0,8.0,9,9,8.0,,,Sumatra Mutu Batak,https://www.coffeereview.com/review/sumatra-mutu-batak-2/,https://jackrabbitjava.com/,0,0,0,0,1,0,$14.00/12 ounces
Peru Chacra Don Dago,SkyTop Coffee,92,"Manlius, New York","Villa Rica, Oxampampa, Pasco Department, Peru",Medium-Light,54/72,$15.00/12 ounces,December 2020,9.0,8.0,9,9,7.0,,,Peru Chacra Don Dago,https://www.coffeereview.com/review/peru-chacra-don-dago/,http://bit.ly/37apemI,0,0,0,0,0,0,$15.00/12 ounces
Dharma Espresso Blend,Temple Coffee Roasters,92,"Sacramento, California",Brazil; Ethiopia; Costa Rica,Medium,44/70,$16.50/12 ounces,December 2020,8.0,,8,9,8.0,9.0,,Dharma Espresso Blend,https://www.coffeereview.com/review/dharma-espresso-blend-2/,https://www.templecoffee.com,1,0,1,0,0,1,$16.50/12 ounces
Dharma Espresso Blend,Temple Coffee Roasters,92,"Sacramento, California",Brazil; Ethiopia; Costa Rica,Medium,44/70,$16.50/12 ounces,December 2020,8.0,,8,9,8.0,9.0,,Dharma Espresso Blend,https://www.coffeereview.com/review/dharma-espresso-blend/,https://www.templecoffee.com,1,0,1,0,0,1,$16.50/12 ounces
Colombia Planadas,SkyTop Coffee,92,"Manlius, New York","Tolima Department, Colombia",Medium-Light,52/70,$15.00/12 ounces,December 2020,9.0,8.0,8,9,8.0,,,Colombia Planadas,https://www.coffeereview.com/review/colombia-planadas/,http://bit.ly/37apemI,0,0,0,0,0,0,$15.00/12 ounces
Umoja Organic Red Bourbon,Equiano Coffee,93,"Eugene, Oregon","South Kivu Province, Democratic Republic of the Congo",Light,64/80,$24.00/16 ounces,November 2020,9.0,9.0,8,9,8.0,,,Umoja Organic Red Bourbon,https://www.coffeereview.com/review/umoja-organic-red-bourbon/,https://www.equianocoffee.com,1,0,0,0,0,0,$24.00/16 ounces
Ethiopia Guji Chembi,Vennel Coffee,95,"Keelung, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,58/76,NT $450/227 grams,November 2020,9.0,9.0,9,9,9.0,,,Ethiopia Guji Chembi,https://www.coffeereview.com/review/ethiopia-guji-chembi/,https://www.facebook.com/vennelcoffee,1,0,0,0,0,0,$13.5/227 grams
Kona Red Bourbon Anaerobic Washed Uluwehi Farm,Paradise Roasters,95,"Minneapolis, Minnesota","Holualoa, Kona, Big Island of Hawai’i",Medium-Light,58/74,$29.95/4 ounces,November 2020,9.0,9.0,9,9,9.0,,,Kona Red Bourbon Anaerobic Washed Uluwehi Farm,https://www.coffeereview.com/review/kona-red-bourbon-anaerobic-washed-uluwehi-farm/,https://paradiseroasters.com/,0,0,0,1,0,0,$29.95/4 ounces
Kona Lactic Natural Black Rock Farm,Paradise Roasters,93,"Minneapolis, Minnesota","Kona, Big Island of Hawai’i",Medium-Light,59/73,$24.95/4 ounces,November 2020,9.0,8.0,9,9,8.0,,,Kona Lactic Natural Black Rock Farm,https://www.coffeereview.com/review/kona-lactic-natural-black-rock-farm/,https://paradiseroasters.com/,0,0,0,1,0,0,$24.95/4 ounces
Ka’u Yellow Caturra Anaerobic Natural,Paradise Roasters,93,"Minneapolis, Minnesota","Ka’u growing region, Big Island of Hawai’i",Medium-Light,58/77,$24.95/12 ounces,November 2020,9.0,9.0,8,9,8.0,,,Ka’u Yellow Caturra Anaerobic Natural,https://www.coffeereview.com/review/kau-yellow-caturra-anaerobic-natural/,https://paradiseroasters.com/,0,0,0,1,0,0,$24.95/12 ounces
Coffea Diversa Yellow Dalle Honey,Paradise Roasters,92,"Minneapolis, Minnesota","Suchitan, Guatemala",Light,64/82,$19.95/4 ounces,November 2020,9.0,8.0,8,9,8.0,,,Coffea Diversa Yellow Dalle Honey,https://www.coffeereview.com/review/coffea-diversa-yellow-dalle-honey/,https://paradiseroasters.com/,0,0,1,0,0,0,$19.95/4 ounces
Panama Abu Natural ASD Geisha BOP GN11,Kakalove Cafe,96,"Chia-Yi, Taiwan","Boquete growing region, western Panama",Medium-Light,58/76,NT $1200/4 ounces,November 2020,9.0,9.0,9,10,9.0,,,Panama Abu Natural ASD Geisha BOP GN11,https://www.coffeereview.com/review/panama-abu-natural-asd-geisha-bop-gn11/,http://www.kakalovecafe.com.tw/,0,0,1,0,0,0,$36.0/4 ounces
Ethiopia Kochere Boji,Lexington Coffee Roasters,95,"Lexington, Virginia","Yirgacheffe growing region, southern Ethiopia",Medium-Light,60/77,$19.95/12 ounces,November 2020,9.0,9.0,9,9,9.0,,,Ethiopia Kochere Boji,https://www.coffeereview.com/review/ethiopia-kochere-boji/,http://www.lexingtoncoffee.com,1,0,0,0,0,0,$19.95/12 ounces
Panama Finca Minerva-Mirage Pacamara BOP PAC04,Kakalove Cafe,95,"Chia-Yi, Taiwan","Boquete growing region, western Panama",Medium-Light,46/76,NT $600/4 ounces,November 2020,9.0,9.0,9,9,9.0,,,Panama Finca Minerva-Mirage Pacamara BOP PAC04,https://www.coffeereview.com/review/panama-finca-minerva-mirage-pacamara-bop-pac04/,http://www.kakalovecafe.com.tw/,0,0,1,0,0,0,$18.0/4 ounces
Tanzania Shimiligwanda,Lexington Coffee Roasters,94,"Lexington, Virginia","Songwe Region, southwestern Tanzania",Light,62/80,$17.95/12 ounces,November 2020,9.0,9.0,9,9,8.0,,,Tanzania Shimiligwanda,https://www.coffeereview.com/review/tanzania-shimiligwanda/,http://www.lexingtoncoffee.com,1,0,0,0,0,0,$17.95/12 ounces
Costa Rica Naranjo Cattleya,Lexington Coffee Roasters,93,"Lexington, Virginia","Naranjo, Central Valley, Costa Rica",Medium-Light,60/76,$19.95/12 ounces,November 2020,9.0,8.0,9,9,8.0,,,Costa Rica Naranjo Cattleya,https://www.coffeereview.com/review/costa-rica-naranjo-cattleya/,http://www.lexingtoncoffee.com,0,0,1,0,0,0,$19.95/12 ounces
Ethiopia Natural Guji Blue-Donkey 2020,Kakalove Cafe,95,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,59/77,NT $325/8 ounces,November 2020,9.0,9.0,9,9,9.0,,,Ethiopia Natural Guji Blue-Donkey 2020,https://www.coffeereview.com/review/ethiopia-natural-guji-blue-donkey-2020/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$9.8/8 ounces
Colombia FUDAM Nariño,Lexington Coffee Roasters,92,"Lexington, Virginia","Nariño Department, southern Colombia",Medium-Light,58/76,$18.95/12 ounces,November 2020,9.0,8.0,8,9,8.0,,,Colombia FUDAM Nariño,https://www.coffeereview.com/review/colombia-fudam-narino-2/,https://roadmapcoffeeworks.com/,0,0,0,0,0,0,$18.95/12 ounces
Colombia FUDAM Nariño,Lexington Coffee Roasters,92,"Lexington, Virginia","Nariño Department, southern Colombia",Medium-Light,58/76,$18.95/12 ounces,November 2020,9.0,8.0,8,9,8.0,,,Colombia FUDAM Nariño,https://www.coffeereview.com/review/colombia-fudam-narino/,http://www.lexingtoncoffee.com,0,0,0,0,0,0,$18.95/12 ounces
Kenya Washed Peaberry Rnyeusi,Kakalove Cafe,94,"Chia-Yi, Taiwan","Central Province, Kenya",Medium-Light,52/74,NT $325/8 ounces,November 2020,9.0,9.0,9,9,8.0,,,Kenya Washed Peaberry Rnyeusi,https://www.coffeereview.com/review/kenya-washed-peaberry-rnyeusi/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$9.8/8 ounces
Ethiopia COE 2nd place Washed Sidamo Rumudamo,Kakalove Cafe,94,"Chia-Yi, Taiwan","Arbegona, Sidama (also Sidamo) growing region, south-central Ethiopia",Medium-Light,60/78,NT $350/20 grams,November 2020,9.0,9.0,9,9,8.0,,,Ethiopia COE 2nd place Washed Sidamo Rumudamo,https://www.coffeereview.com/review/ethiopia-coe-2nd-place-washed-sidamo-rumudamo/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$10.5/20 grams
Ethiopia Yirgacheffe Natural Haru Suke G1,Kakalove Cafe,94,"Chia-Yi, Taiwan","Gedeo, Yirgacheffe growing region, south-central Ethiopia",Medium-Light,60/80,NT $310/8 ounces,November 2020,9.0,9.0,9,9,8.0,,,Ethiopia Yirgacheffe Natural Haru Suke G1,https://www.coffeereview.com/review/ethiopia-yirgacheffe-natural-haru-suke-g1/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$9.3/8 ounces
Finca Sophia Gesha Washed,Equator Coffees,98,"San Rafael, California","Nueva Suiza, Chiriquí, Panama",Medium-Light,58/76,$50.00/4 ounces,November 2020,10.0,10.0,9,10,9.0,,,Finca Sophia Gesha Washed,https://www.coffeereview.com/review/finca-sophia-gesha-washed/,https://www.equatorcoffees.com/,0,0,1,0,0,0,$50.00/4 ounces
Ardent Ethiopia Natural,JBC Coffee Roasters,97,"Madison, Wisconsin","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,57/77,$35.00/8 ounces,November 2020,10.0,9.0,9,10,9.0,,,Ardent Ethiopia Natural,https://www.coffeereview.com/review/ardent-ethiopia-natural/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$35.00/8 ounces
Kona Mocca®,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,52/70,$74.95/8 ounces,November 2020,10.0,9.0,9,10,8.0,,,Kona Mocca®,https://www.coffeereview.com/review/kona-mocca-6/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$74.95/8 ounces
Kona Mocca®,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,52/70,$74.95/8 ounces,November 2020,10.0,9.0,9,10,8.0,,,Kona Mocca®,https://www.coffeereview.com/review/kona-mocca-5/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$74.95/8 ounces
Kona Mocca®,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,52/70,$74.95/8 ounces,November 2020,10.0,9.0,9,10,8.0,,,Kona Mocca®,https://www.coffeereview.com/review/kona-mocca-4/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$74.95/8 ounces
Kona Mocca®,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,52/70,$74.95/8 ounces,November 2020,10.0,9.0,9,10,8.0,,,Kona Mocca®,https://www.coffeereview.com/review/kona-mocca-3/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$74.95/8 ounces
Holiday Coffee,Hula Daddy Kona Coffee,94,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,54/74,$39.95/8 ounces,November 2020,9.0,9.0,9,9,8.0,,,Holiday Coffee,https://www.coffeereview.com/review/holiday-blend-28/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$39.95/8 ounces
Holiday Coffee,Hula Daddy Kona Coffee,94,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,54/74,$39.95/8 ounces,November 2020,9.0,9.0,9,9,8.0,,,Holiday Coffee,https://www.coffeereview.com/review/holiday-coffee-2/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$39.95/8 ounces
Holiday Coffee,Hula Daddy Kona Coffee,94,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,54/74,$39.95/8 ounces,November 2020,9.0,9.0,9,9,8.0,,,Holiday Coffee,https://www.coffeereview.com/review/holiday-coffee/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$39.95/8 ounces
La Union,JBC Coffee Roasters,93,"Madison, Wisconsin","Nariño Department, southern Colombia",Medium-Light,56/78,$15.80/12 ounces,November 2020,9.0,8.0,9,9,8.0,,,La Union,https://www.coffeereview.com/review/la-union/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$15.80/12 ounces
Kaguyu,JBC Coffee Roasters,93,"Madison, Wisconsin","Kirinyaga, Kenya",Medium-Light,60/78,$22.00/12 ounces,November 2020,9.0,8.0,9,9,8.0,,,Kaguyu,https://www.coffeereview.com/review/kaguyu/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$22.00/12 ounces
Halo Hartume,JBC Coffee Roasters,93,"Madison, Wisconsin","Gedeb District, Yirgacheffe growing region, south-central Ethiopia",Medium-Light,58/80,$18.00/12 ounces,November 2020,9.0,9.0,8,9,8.0,,,Halo Hartume,https://www.coffeereview.com/review/halo-hartume/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$18.00/12 ounces
Kenya AA Ares Phoenix Special,Simon Hsieh’s Aroma Roast Coffees,96,"Taoyuan, Taiwan","Nyeri growing region, south-central Kenya",Medium,44/60,NT $900/8 ounces,November 2020,9.0,,9,9,9.0,10.0,,Kenya AA Ares Phoenix Special,https://www.coffeereview.com/review/kenya-aa-ares-phoenix-special/,https://www.facebook.com/4ArtsZeroDefectCoffees,1,0,0,0,0,0,$27.0/8 ounces
GW01 Finca Sophia Olympus Geisha,GK Coffee,98,"Yilan, Taiwan","Nueva Suiza, Chiriquí, Panama",Medium-Light,58/76,"NT $5,000/20 grams",November 2020,10.0,10.0,9,10,9.0,,,GW01 Finca Sophia Olympus Geisha,https://www.coffeereview.com/review/gw01-finca-sophia-olympus-geisha/,https://www.gkcoffee.com.tw,0,0,1,0,0,0,$150.0/20 grams
La Esperanza Colombian Natural X.O.,Durango Coffee Company,94,"Durango, Colorado","Valle de Cauca, Colombia",Medium-Light,54/70,$16.95/12 ounces,October 2020,9.0,9.0,9,9,8.0,,,La Esperanza Colombian Natural X.O.,https://www.coffeereview.com/review/la-esperanza-colombian-natural-x-o/,https://www.durangocoffee.com/,0,0,0,0,0,0,$16.95/12 ounces
Taiwan Geisha Honey,Paradise Roasters,94,"Minneapolis, Minnesota","Alishan, Taiwan",Light,62/80,$64.95/4 ounces,October 2020,9.0,9.0,9,9,8.0,,,Taiwan Geisha Honey,https://www.coffeereview.com/review/taiwan-geisha-honey/,https://paradiseroasters.com/,0,0,0,0,1,0,$64.95/4 ounces
Hacienda La Esmeralda Buenos Aires Geisha Natural,PT's Coffee Roasting Co.,95,"Topeka, Kansas","Jaramillo, Panama",Medium-Light,54/70,$65.00/8 ounces,October 2020,9.0,9.0,9,9,9.0,,,Hacienda La Esmeralda Buenos Aires Geisha Natural,https://www.coffeereview.com/review/hacienda-la-esmeralda-buenos-aires-geisha-natural/,https://www.ptscoffee.com,0,0,1,0,0,0,$65.00/8 ounces
Sidama Extreme Papilio Washed,Pro Aroma Enterprise Coffee,94,"Taichung City, Taiwan","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,59/74,$25.00/12 ounces,October 2020,9.0,9.0,9,9,8.0,,,Sidama Extreme Papilio Washed,https://www.coffeereview.com/review/sidama-extreme-papilio-washed/,https://proaromacafe.com.tw/,1,0,0,0,0,0,$25.00/12 ounces
Sidama Extreme Papilio Natural,Pro Aroma Enterprise Coffee,93,"Taichung City, Taiwan","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,52/72,$25.00/12 ounces,October 2020,9.0,8.0,9,9,8.0,,,Sidama Extreme Papilio Natural,https://www.coffeereview.com/review/sidama-extreme-papilio-natural/,https://proaromacafe.com.tw/,1,0,0,0,0,0,$25.00/12 ounces
Ethiopia Natural Guji D Minor Special Lot,Kakalove Cafe,97,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,60/76,NT $400/8 ounces,October 2020,10.0,9.0,9,10,9.0,,,Ethiopia Natural Guji D Minor Special Lot,https://www.coffeereview.com/review/ethiopia-natural-guji-d-minor-special-lot/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$12.0/8 ounces
2020 Savage Auction Deborah Carbonic-Macerated Natural Geisha,Kakalove Cafe,94,"Chia-Yi, Taiwan","Chiriqui, Boquete growing region, western Panama",Medium-Light,58/74,NT $750/4 ounces,October 2020,9.0,9.0,9,9,8.0,,,2020 Savage Auction Deborah Carbonic-Macerated Natural Geisha,https://www.coffeereview.com/review/2020-savage-auction-deborah-carbonic-macerated-natural-geisha/,http://www.kakalovecafe.com.tw/,0,0,1,0,0,0,$22.5/4 ounces
Ethiopia Guji 1 Natural Hambela Lot 215,SkyTop Coffee,93,"Manlius, New York","Guji Zone, Oromia Region, Southern Ethiopia",Medium-Light,60/74,$18.00/12 ounces,October 2020,9.0,8.0,9,9,8.0,,,Ethiopia Guji 1 Natural Hambela Lot 215,https://www.coffeereview.com/review/ethiopia-guji-1-natural-hambela-lot-215/,http://bit.ly/37apemI,1,0,0,0,0,0,$18.00/12 ounces
